Year,Month,Day,Hour,Minute,Temperature,Dew Point,GHI,Relative Humidity,Pressure,Wind Direction,Wind Speed
2019,2,14,18,0,-0.2,-2.9,587,81.71,989,286,0.7
2019,2,14,19,0,0,-2.5,488,83.32,989,283,0.6
2019,2,14,20,0,-0.1,-2,376,87.02,990,282,0.4
2019,2,14,21,0,-1.9,-2.8,200,93.32,990,276,0.3
2019,2,14,22,0,-3.8,-5.1,34,90.59,991,265,0.7
2019,2,14,23,0,-3.5,-5.3,0,87.23,991,240,0.8
2019,2,15,0,0,-3.9,-5.5,0,88.3,991,213,0.9
2019,2,15,1,0,-5,-5.8,0,93.83,991,200,0.9
2019,2,15,2,0,-5.6,-5.9,0,98.1,991,193,0.7
2019,2,15,3,0,-5.1,-5.1,0,100,991,186,0.3
2019,2,15,4,0,-4,-4,0,100,991,179,0.3
2019,2,15,5,0,-3,-3,0,100,991,172,0.3
2019,2,15,6,0,-2.3,-2.3,0,100,990,166,0.3
2019,2,15,7,0,-1.9,-1.9,0,100,990,160,0.4
2019,2,15,8,0,-1.5,-1.5,0,100,990,149,0.4
2019,2,15,9,0,-1.1,-1.1,0,100,989,134,0.5
2019,2,15,10,0,-0.9,-0.9,0,100,988,124,0.5
2019,2,15,11,0,-0.8,-0.8,0,100,987,120,0.5
2019,2,15,12,0,-0.4,-0.4,9,100,986,121,0.5
2019,2,15,13,0,0.7,0.7,76,99.98,985,144,0.6
2019,2,15,14,0,1.8,1.8,258,100,983,156,0.6
2019,2,15,15,0,3,3,329,100,982,161,0.6
2019,2,15,16,0,4.5,4.5,314,100,981,175,0.6
2019,2,15,17,0,5.8,5.7,173,99.31,980,181,0.6
2019,2,15,18,0,6.6,6.2,241,97.51,979,184,0.7
2019,2,15,19,0,6.7,6.4,195,97.77,978,184,0.7
2019,2,15,20,0,6.1,6.1,69,100,978,186,0.7
2019,2,15,21,0,5.3,5.3,77,100,978,191,0.7
2019,2,15,22,0,4.8,4.8,20,100,978,195,0.7
2019,2,15,23,0,4.8,4.8,0,100,978,200,0.7
2019,2,16,0,0,4.7,4.7,0,100,977,207,0.7
2019,2,16,1,0,4.3,4.3,0,100,977,222,0.5
2019,2,16,2,0,3.2,3.2,0,100,978,259,0.3
2019,2,16,3,0,2.4,2.4,0,100,978,299,0.4
2019,2,16,4,0,1.4,1.4,0,100,979,315,0.4
2019,2,16,5,0,0.3,0.3,0,100,979,320,0.3
2019,2,16,6,0,-0.6,-0.7,0,99.27,980,314,0.3
2019,2,16,7,0,-1.8,-2,0,98.46,980,310,0.3
2019,2,16,8,0,-2.5,-2.9,0,97.01,980,306,0.3
2019,2,16,9,0,-3.4,-3.8,0,96.75,981,301,0.3
2019,2,16,10,0,-4.2,-4.6,0,96.91,982,297,0.4
2019,2,16,11,0,-4.5,-5,0,96.35,982,291,0.4
2019,2,16,12,0,-3.1,-4.3,20,91.1,983,293,0.4
2019,2,16,13,0,-1.8,-4.3,181,83.05,983,311,0.6
2019,2,16,14,0,-0.6,-4.5,377,74.69,983,314,0.7
2019,2,16,15,0,0.5,-4.3,524,70.45,983,311,0.6
2019,2,16,16,0,1.3,-3.6,615,69.6,983,304,0.6
2019,2,16,17,0,1.5,-3.2,646,70.92,983,299,0.7
2019,2,16,18,0,1.5,-2.9,619,72.45,983,300,0.7
2019,2,16,19,0,1.1,-2.8,529,74.96,983,305,0.7
2019,2,16,20,0,0.3,-3,390,78.44,984,310,0.7
2019,2,16,21,0,-1,-3.4,214,83.69,985,313,0.6
2019,2,16,22,0,-2.4,-4.1,41,87.85,986,315,0.5
2019,2,16,23,0,-3.5,-4.9,0,89.9,987,318,0.5
2019,2,17,0,0,-4.2,-5.6,0,90.31,987,322,0.5
2019,2,17,1,0,-4.8,-6.1,0,90.32,988,328,0.4
2019,2,17,2,0,-5.3,-6.6,0,90.35,988,330,0.5
2019,2,17,3,0,-5.6,-7,0,90.1,989,330,0.5
2019,2,17,4,0,-5.9,-7.4,0,89.16,989,335,0.5
2019,2,17,5,0,-6.4,-8.2,0,86.97,990,344,0.5
2019,2,17,6,0,-6.9,-9,0,85.1,990,344,0.5
2019,2,17,7,0,-7.2,-9.5,0,83.61,991,343,0.5
2019,2,17,8,0,-7.6,-10,0,83.15,991,351,0.5
2019,2,17,9,0,-7.9,-10.4,0,82.4,991,356,0.5
2019,2,17,10,0,-8.4,-10.6,0,84.11,992,350,0.5
2019,2,17,11,0,-8.9,-10.9,0,85.44,992,350,0.5
2019,2,17,12,0,-8,-11.2,37,77.68,993,355,0.5
2019,2,17,13,0,-6,-11,213,67.86,994,360,0.5
2019,2,17,14,0,-4.1,-10.3,395,61.84,994,1,0.4
2019,2,17,15,0,-2.3,-9.8,544,56.41,993,2,0.4
2019,2,17,16,0,-0.5,-9.9,640,49.03,993,346,0.2
2019,2,17,17,0,0.8,-9.7,675,45.48,992,295,0.2
2019,2,17,18,0,0.6,-8.5,640,50.45,992,273,0.2
2019,2,17,19,0,0.5,-7.6,546,54.5,991,250,0.2
2019,2,17,20,0,0.4,-6.8,401,58.41,991,253,0.2
2019,2,17,21,0,-1.2,-4.5,216,78.25,990,217,0.3
2019,2,17,22,0,-2.8,-6.6,44,75.02,991,214,0.6
2019,2,17,23,0,-3.8,-6.6,0,80.98,991,203,0.5
2019,2,18,0,0,-4,-6.3,0,84.07,990,195,0.5
2019,2,18,1,0,-4.2,-5.6,0,90.3,989,177,0.4
2019,2,18,2,0,-4.2,-5,0,94.29,988,167,0.3
2019,2,18,3,0,-3.8,-4.5,0,94.68,990,205,0.2
2019,2,18,4,0,-3.8,-4.5,0,95.14,989,182,0.2
2019,2,18,5,0,-3.9,-4.4,0,96.27,988,148,0.2
2019,2,18,6,0,-4.1,-4.5,0,97.18,988,152,0.2
2019,2,18,7,0,-4.1,-4.4,0,97.5,987,134,0.3
2019,2,18,8,0,-4.1,-4.4,0,97.68,986,111,0.3
2019,2,18,9,0,-4,-4.3,0,97.44,985,107,0.2
2019,2,18,10,0,-3.9,-4.3,0,97.25,985,97,0.3
2019,2,18,11,0,-3.8,-4.2,0,96.89,985,86,0.3
2019,2,18,12,0,-3.4,-3.9,15,96.35,984,71,0.3
2019,2,18,13,0,-2.8,-3.4,26,95.33,984,65,0.3
2019,2,18,14,0,-1.9,-2.9,121,92.61,984,65,0.3
2019,2,18,15,0,-0.9,-2.4,249,89.28,983,64,0.3
2019,2,18,16,0,-0.1,-2.1,256,86.57,983,53,0.2
2019,2,18,17,0,0.4,-1.8,180,85.33,982,322,0.1
2019,2,18,18,0,0.3,-1.5,253,87.9,983,299,0.3
2019,2,18,19,0,-0.2,-1.4,189,91.5,983,307,0.4
2019,2,18,20,0,-0.8,-1.6,108,94.23,984,318,0.4
2019,2,18,21,0,-1.7,-2.3,70,95.88,986,323,0.4
2019,2,18,22,0,-2.7,-3.4,18,94.92,988,324,0.5
2019,2,18,23,0,-3.9,-4.9,0,92.83,990,324,0.6
2019,2,19,0,0,-5.2,-6.6,0,90.13,992,321,0.6
2019,2,19,1,0,-6.5,-8.2,0,87.95,994,320,0.7
2019,2,19,2,0,-7.8,-9.7,0,86.06,995,319,0.7
2019,2,19,3,0,-8.9,-11.1,0,84.39,996,317,0.6
2019,2,19,4,0,-10.2,-12.5,0,83.52,997,315,0.5
2019,2,19,5,0,-11,-13.2,0,83.74,998,312,0.5
2019,2,19,6,0,-11.7,-13.9,0,83.45,999,311,0.5
2019,2,19,7,0,-12.4,-14.6,0,83.4,1000,312,0.5
2019,2,19,8,0,-13,-15.1,0,83.96,1000,312,0.6
2019,2,19,9,0,-13.7,-15.7,0,84.97,1001,314,0.7
2019,2,19,10,0,-14.1,-16.1,0,84.77,1002,317,0.7
2019,2,19,11,0,-14.3,-16.4,0,84.18,1003,320,0.7
2019,2,19,12,0,-12.3,-15.3,27,78.22,1004,323,0.5
2019,2,19,13,0,-9.3,-13.1,212,73.58,1005,324,0.5
2019,2,19,14,0,-7.4,-11.9,378,70.22,1005,320,0.6
2019,2,19,15,0,-5.8,-10.7,520,68.42,1006,315,0.6
2019,2,19,16,0,-4.5,-9.7,639,67.12,1006,309,0.6
2019,2,19,17,0,-3.7,-8.9,687,66.97,1005,305,0.6
2019,2,19,18,0,-3.5,-8.5,657,68.23,1005,303,0.7
2019,2,19,19,0,-3.8,-8.4,565,70.19,1005,304,0.7
2019,2,19,20,0,-4.6,-8.6,420,73.33,1006,305,0.6
2019,2,19,21,0,-6,-9.2,238,78.01,1006,307,0.5
2019,2,19,22,0,-8.8,-11,35,84.28,1006,308,0.4
2019,2,19,23,0,-10,-11.8,0,87.01,1007,308,0.4
2019,2,20,0,0,-10.7,-12.1,0,89.29,1008,299,0.6
2019,2,20,1,0,-11.4,-12.6,0,90.99,1008,290,0.6
2019,2,20,2,0,-11.7,-13,0,89.97,1008,288,0.6
2019,2,20,3,0,-11.8,-13.3,0,88.82,1008,294,0.6
2019,2,20,4,0,-12,-13.5,0,88.72,1008,296,0.6
2019,2,20,5,0,-12.5,-13.8,0,89.66,1007,301,0.6
2019,2,20,6,0,-13.2,-14.4,0,90.58,1008,299,0.6
2019,2,20,7,0,-12.2,-14.1,0,85.9,1008,301,0.6
2019,2,20,8,0,-11.6,-13.6,0,85.16,1008,292,0.5
2019,2,20,9,0,-11.5,-13.4,0,85.6,1008,280,0.5
2019,2,20,10,0,-11.3,-13.2,0,85.65,1009,283,0.4
2019,2,20,11,0,-11,-12.9,0,85.69,1009,289,0.4
2019,2,20,12,0,-9.9,-12.5,27,81.12,1009,294,0.3
2019,2,20,13,0,-7.9,-11.3,130,76.81,1009,318,0.1
2019,2,20,14,0,-5.9,-10.7,234,68.79,1008,38,0.1
2019,2,20,15,0,-4.8,-10.3,354,65.44,1007,68,0.1
2019,2,20,16,0,-4.3,-9.5,425,66.96,1007,230,0.1
2019,2,20,17,0,-4.2,-9,420,69.2,1005,216,0.2
2019,2,20,18,0,-3.9,-8.1,345,72.74,1004,201,0.3
2019,2,20,19,0,-3.4,-7.3,198,74.37,1004,216,0.3
2019,2,20,20,0,-3.7,-7,162,77.9,1004,227,0.3
2019,2,20,21,0,-4.6,-6.5,74,86.74,1004,215,0.2
2019,2,20,22,0,-6,-7.1,22,91.84,1002,182,0.3
2019,2,20,23,0,-6.3,-7.4,0,91.59,1002,171,0.3
2019,2,21,0,0,-6.4,-7.4,0,92.68,1001,168,0.3
2019,2,21,1,0,-6.4,-7.3,0,93.3,1000,160,0.3
2019,2,21,2,0,-6.4,-7.2,0,93.97,999,155,0.3
2019,2,21,3,0,-6,-6.7,0,94.64,997,133,0.3
2019,2,21,4,0,-5.2,-5.7,0,96.3,995,132,0.4
2019,2,21,5,0,-4.6,-5,0,97.08,993,119,0.4
2019,2,21,6,0,-4.2,-4.5,0,97.74,991,110,0.5
2019,2,21,7,0,-3.6,-3.9,0,97.97,988,116,0.4
2019,2,21,8,0,-3,-3,0,99.65,987,126,0.3
2019,2,21,9,0,-2.8,-2.8,0,100,985,119,0.2
2019,2,21,10,0,-2.5,-2.5,0,100,984,94,0.1
2019,2,21,11,0,-2.6,-2.6,0,99.81,984,300,0.3
2019,2,21,12,0,-2.2,-2.2,28,100,984,302,0.3
2019,2,21,13,0,-1,-1,198,100,984,288,0.4
2019,2,21,14,0,0,-0.1,183,99.33,985,280,0.4
2019,2,21,15,0,0.6,0.3,489,98.2,985,276,0.4
2019,2,21,16,0,1.6,0.9,468,95,984,278,0.5
2019,2,21,17,0,2.7,1.3,558,90.64,984,283,0.6
2019,2,21,18,0,3.2,1.3,648,87.29,985,287,0.6
2019,2,21,19,0,3.1,1,558,86.21,985,293,0.7
2019,2,21,20,0,2.5,0.8,417,88.54,986,295,0.6
2019,2,21,21,0,1.4,0.4,237,93.26,986,290,0.5
2019,2,21,22,0,0.2,-0.2,57,96.92,987,289,0.5
2019,2,21,23,0,-0.3,-0.7,0,97.44,988,294,0.5
2019,2,22,0,0,-0.5,-1,0,96.69,989,296,0.5
2019,2,22,1,0,-0.7,-1.2,0,96.09,990,297,0.6
2019,2,22,2,0,-0.5,-1.3,0,94.42,992,298,0.6
2019,2,22,3,0,-0.5,-1.3,0,93.98,991,303,0.6
2019,2,22,4,0,-0.5,-1.4,0,93.33,991,302,0.5
2019,2,22,5,0,-0.7,-1.5,0,94.12,992,296,0.5
2019,2,22,6,0,-0.8,-1.6,0,94.42,993,291,0.5
2019,2,22,7,0,-1,-1.8,0,94.62,994,291,0.4
2019,2,22,8,0,-1.6,-2.2,0,95.81,994,294,0.3
2019,2,22,9,0,-2.3,-2.8,0,96.66,995,296,0.3
2019,2,22,10,0,-2.8,-3.2,0,96.79,996,299,0.3
2019,2,22,11,0,-3.1,-3.6,0,96.5,997,304,0.3
2019,2,22,12,0,-1.6,-2.6,21,92.98,999,309,0.3
2019,2,22,13,0,0.2,-1.6,111,87.86,999,316,0.4
2019,2,22,14,0,1.1,-1.8,183,80.89,1000,331,0.4
2019,2,22,15,0,1.8,-2.1,375,75.34,1000,332,0.4
2019,2,22,16,0,2.5,-2,540,71.97,1000,324,0.4
2019,2,22,17,0,3,-1.8,580,70.64,1000,315,0.4
2019,2,22,18,0,3,-1.5,562,72.16,1000,315,0.4
2019,2,22,19,0,2.6,-1.1,489,76.33,1000,319,0.4
2019,2,22,20,0,2,-0.6,360,83.06,1000,318,0.3
2019,2,22,21,0,0.6,-0.4,196,92.77,1001,314,0.2
2019,2,22,22,0,-1.2,-1.6,34,97.34,1002,312,0.3
2019,2,22,23,0,-1.8,-2.2,0,97.17,1002,315,0.3
2019,2,23,0,0,-2.6,-2.8,0,98.61,1003,316,0.3
2019,2,23,1,0,-3.1,-3.3,0,98.78,1003,316,0.3
2019,2,23,2,0,-3.2,-3.5,0,98.06,1003,314,0.3
2019,2,23,3,0,-3.2,-3.6,0,97.07,1004,317,0.4
2019,2,23,4,0,-3.5,-3.9,0,96.69,1004,323,0.4
2019,2,23,5,0,-4,-4.4,0,97.26,1004,332,0.4
2019,2,23,6,0,-4.5,-4.9,0,97.37,1004,340,0.4
2019,2,23,7,0,-5,-5.3,0,97.67,1004,344,0.4
2019,2,23,8,0,-5.4,-5.7,0,97.52,1004,347,0.4
2019,2,23,9,0,-5.9,-6.1,0,98.19,1005,351,0.4
2019,2,23,10,0,-6.6,-6.7,0,99.61,1005,0,0.4
2019,2,23,11,0,-6.8,-7,0,98.67,1005,3,0.4
2019,2,23,12,0,-4.9,-6.5,35,88.75,1005,7,0.3
2019,2,23,13,0,-2.2,-6.3,164,73.7,1005,18,0.2
2019,2,23,14,0,-0.1,-6.9,338,60.28,1005,355,0.2
2019,2,23,15,0,1.4,-6.3,468,56.59,1005,316,0.2
2019,2,23,16,0,2.5,-5.9,526,53.95,1004,290,0.2
2019,2,23,17,0,3.2,-5.7,497,52.22,1003,262,0.2
2019,2,23,18,0,3.2,-4.6,398,56.59,1002,235,0.2
2019,2,23,19,0,2.6,-3,349,66.57,1001,225,0.3
2019,2,23,20,0,1.6,-0.9,247,83.52,1001,215,0.2
2019,2,23,21,0,-0.4,-0.9,105,96.46,1000,200,0.2
2019,2,23,22,0,-2.2,-2.7,29,96.68,1000,195,0.3
2019,2,23,23,0,-2.6,-2.9,0,97.46,1000,191,0.3
2019,2,24,0,0,-3.1,-3.2,0,99.47,999,184,0.3
2019,2,24,1,0,-2.8,-2.9,0,99.14,999,174,0.3
2019,2,24,2,0,-2.5,-2.6,0,99.03,999,161,0.3
2019,2,24,3,0,-2.8,-2.8,0,100,998,138,0.2
2019,2,24,4,0,-2.8,-2.8,0,100,997,122,0.2
2019,2,24,5,0,-2.4,-2.4,0,100,997,115,0.3
2019,2,24,6,0,-1.9,-1.9,0,99.75,996,114,0.3
2019,2,24,7,0,-1.6,-1.7,0,99.51,994,112,0.4
2019,2,24,8,0,-1.3,-1.4,0,99.43,993,108,0.4
2019,2,24,9,0,-1.1,-1.1,0,100,991,97,0.4
2019,2,24,10,0,-0.8,-0.8,0,100,990,91,0.5
2019,2,24,11,0,-0.5,-0.5,0,100,988,88,0.6
2019,2,24,12,0,-0.2,-0.2,17,100,986,91,0.6
2019,2,24,13,0,0.1,0.1,56,99.94,984,91,0.6
2019,2,24,14,0,0.4,0.4,122,100,982,85,0.6
2019,2,24,15,0,0.8,0.8,207,100,979,87,0.6
2019,2,24,16,0,1.7,1.7,250,100,976,103,0.6
2019,2,24,17,0,2.8,2.8,278,100,973,124,0.5
2019,2,24,18,0,3.3,3.3,207,100,970,143,0.4
2019,2,24,19,0,3.7,3.7,294,100,968,175,0.3
2019,2,24,20,0,3.3,3.3,136,100,967,198,0.3
2019,2,24,21,0,3,3,225,100,966,217,0.5
2019,2,24,22,0,2.4,2.4,61,100,966,224,0.4
2019,2,24,23,0,2.2,2.2,0,100,965,227,0.5
2019,2,25,0,0,2.6,2.6,0,100,965,239,0.7
2019,2,25,1,0,2.4,2.4,0,100,966,249,0.8
2019,2,25,2,0,1.9,1.9,0,100,966,259,0.9
2019,2,25,3,0,1.2,1,0,98.46,967,263,0.8
2019,2,25,4,0,0.5,0.1,0,97.31,967,260,0.8
2019,2,25,5,0,0.2,-0.4,0,95.84,968,255,0.8
2019,2,25,6,0,-0.1,-0.9,0,94.58,968,252,0.8
2019,2,25,7,0,-0.4,-1.3,0,93.83,969,252,0.8
2019,2,25,8,0,-0.6,-1.7,0,92.31,969,252,0.8
2019,2,25,9,0,-1,-2.3,0,90.91,970,255,0.8
2019,2,25,10,0,-1.4,-3.1,0,87.98,971,256,0.8
2019,2,25,11,0,-1.9,-3.9,0,86.51,972,254,0.8
2019,2,25,12,0,-1.6,-4.1,60,82.95,973,256,0.9
2019,2,25,13,0,-1.2,-4.9,156,76.17,974,263,1
2019,2,25,14,0,-1.3,-5.7,242,71.73,975,270,1.1
2019,2,25,15,0,-1.6,-6.6,496,68.76,975,273,1.2
2019,2,25,16,0,-1.8,-7,492,67.52,976,274,1.3
2019,2,25,17,0,-1.8,-6.9,308,68.09,977,275,1.3
2019,2,25,18,0,-1.8,-6.8,410,68.63,978,278,1.3
2019,2,25,19,0,-2.1,-6.9,428,69.74,979,280,1.3
2019,2,25,20,0,-2.5,-7.2,354,70.04,981,282,1.3
2019,2,25,21,0,-3.2,-7.6,209,71.64,982,283,1.3
2019,2,25,22,0,-3.8,-8,63,72.64,984,284,1.3
2019,2,25,23,0,-4.2,-8.3,0,72.94,986,286,1.3
2019,2,26,0,0,-4.7,-8.7,0,73.58,987,287,1.3
2019,2,26,1,0,-5.1,-9,0,74.2,988,289,1.2
2019,2,26,2,0,-5.5,-9.1,0,75.62,989,291,1.1
2019,2,26,3,0,-5.7,-9.2,0,76.09,989,293,1.1
2019,2,26,4,0,-5.8,-9.4,0,75.57,990,294,1
2019,2,26,5,0,-6,-9.7,0,74.9,991,295,1
2019,2,26,6,0,-6.3,-10.1,0,74.28,992,295,1
2019,2,26,7,0,-6.6,-10.5,0,73.93,992,294,0.9
2019,2,26,8,0,-6.9,-10.8,0,74,993,293,0.9
2019,2,26,9,0,-7.3,-11,0,74.59,994,293,0.8
2019,2,26,10,0,-7.6,-11.5,0,73.62,995,294,0.8
2019,2,26,11,0,-8,-12,0,72.7,996,295,0.8
2019,2,26,12,0,-7.9,-12.4,52,69.85,997,297,0.8
2019,2,26,13,0,-7.4,-12.6,252,66.42,997,297,0.8
2019,2,26,14,0,-6.5,-12.6,442,62.08,997,296,0.9
2019,2,26,15,0,-5.7,-12.5,586,58.86,997,295,0.9
2019,2,26,16,0,-5,-12.3,689,56.76,997,294,0.9
2019,2,26,17,0,-4.6,-12,723,56.39,996,293,0.9
2019,2,26,18,0,-4.6,-11.8,694,57.33,996,292,1
2019,2,26,19,0,-5.2,-11.9,600,59.52,997,293,1
2019,2,26,20,0,-6.2,-12.3,458,62.06,997,295,1
2019,2,26,21,0,-7.3,-12.8,270,64.71,998,298,0.9
2019,2,26,22,0,-8.2,-13.4,63,66.12,1000,301,0.9
2019,2,26,23,0,-8.9,-13.9,0,67.21,1001,303,0.8
2019,2,27,0,0,-9.3,-14.2,0,67.47,1001,305,0.8
2019,2,27,1,0,-9.7,-14.2,0,69.44,1001,304,0.7
2019,2,27,2,0,-10.5,-14.4,0,73.15,1001,303,0.5
2019,2,27,3,0,-11.1,-14.4,0,76.38,1002,303,0.5
2019,2,27,4,0,-11.5,-14.6,0,78.03,1002,307,0.5
2019,2,27,5,0,-11.9,-14.9,0,78.61,1002,314,0.5
2019,2,27,6,0,-12.3,-15.4,0,77.38,1003,318,0.5
2019,2,27,7,0,-12.9,-16.3,0,75.6,1003,322,0.5
2019,2,27,8,0,-13.4,-17.2,0,73.25,1003,327,0.5
2019,2,27,9,0,-13.9,-17.7,0,72.65,1004,329,0.4
2019,2,27,10,0,-14,-18.2,0,70.49,1003,332,0.4
2019,2,27,11,0,-14,-18.7,0,67.66,1004,334,0.4
2019,2,27,12,0,-13.1,-19.2,51,60.19,1004,337,0.4
2019,2,27,13,0,-12.1,-19.5,189,54.11,1004,338,0.4
2019,2,27,14,0,-11,-19.3,366,50.59,1003,337,0.4
2019,2,27,15,0,-9.7,-18.6,499,48.19,1002,333,0.3
2019,2,27,16,0,-8.3,-18,570,45.52,1001,323,0.3
2019,2,27,17,0,-7.3,-17.1,644,45.29,1000,305,0.2
2019,2,27,18,0,-6.6,-16,556,47.2,999,280,0.2
2019,2,27,19,0,-6.1,-14.3,506,52.26,998,260,0.2
2019,2,27,20,0,-6.3,-13.1,282,58.59,997,236,0.2
2019,2,27,21,0,-6.9,-11.9,101,67.36,997,224,0.1
2019,2,27,22,0,-7.6,-9.9,39,83.29,996,217,0.1
2019,2,27,23,0,-7.9,-10.1,0,84.43,996,175,0.2
2019,2,28,0,0,-8.2,-9.9,0,87.75,995,149,0.2
2019,2,28,1,0,-8.4,-9.8,0,89.87,994,136,0.2
2019,2,28,2,0,-8.5,-9.8,0,90.63,992,120,0.2
2019,2,28,3,0,-8.5,-9.9,0,89.96,991,101,0.2
2019,2,28,4,0,-8.5,-9.8,0,90.02,991,100,0.2
2019,2,28,5,0,-8.6,-9.8,0,90.9,990,77,0.2
2019,2,28,6,0,-8.7,-9.9,0,90.98,990,69,0.3
2019,2,28,7,0,-8.9,-10,0,91.97,989,71,0.3
2019,2,28,8,0,-9,-10,0,92.11,989,61,0.3
2019,2,28,9,0,-9.2,-10.2,0,92.69,990,47,0.3
2019,2,28,10,0,-9.6,-10.4,0,93.57,990,30,0.3
2019,2,28,11,0,-9.7,-10.7,0,92.32,991,12,0.4
2019,2,28,12,0,-8.8,-10.4,42,88.52,992,359,0.3
2019,2,28,13,0,-7.6,-10,233,82.71,993,348,0.4
2019,2,28,14,0,-6.4,-9.8,328,76.98,994,345,0.4
2019,2,28,15,0,-5.4,-9.4,235,73.43,994,344,0.5
2019,2,28,16,0,-4.4,-9,582,70.49,994,344,0.5
2019,2,28,17,0,-3.6,-8.5,709,68.62,995,344,0.5
2019,2,28,18,0,-3,-8.2,662,67.16,995,343,0.5
2019,2,28,19,0,-2.8,-8,611,67.39,995,344,0.5
2019,2,28,20,0,-3.1,-8,468,68.85,995,351,0.4
2019,2,28,21,0,-4.4,-8,277,76.18,996,356,0.3
2019,2,28,22,0,-7.8,-9.2,66,89.4,997,355,0.4
2019,2,28,23,0,-9.1,-10.4,0,89.96,998,353,0.5
2019,3,1,0,0,-9.7,-11.1,0,89.67,998,352,0.5
2019,3,1,1,0,-10.3,-11.7,0,89.68,998,355,0.5
2019,3,1,2,0,-10.8,-12.1,0,90.05,999,359,0.5
2019,3,1,3,0,-10.2,-11.7,0,88.42,999,2,0.4
2019,3,1,4,0,-9.5,-11.3,0,86.45,999,6,0.3
2019,3,1,5,0,-9.1,-11.2,0,85.03,999,13,0.2
2019,3,1,6,0,-9,-11.1,0,84.85,999,21,0.3
2019,3,1,7,0,-9.3,-11.1,0,86.57,999,30,0.3
2019,3,1,8,0,-10,-11.6,0,88.2,999,36,0.3
2019,3,1,9,0,-10.3,-11.8,0,88.6,999,38,0.3
2019,3,1,10,0,-9.7,-11.7,0,85.57,999,45,0.3
2019,3,1,11,0,-9.1,-11.5,0,82.8,1000,33,0.2
2019,3,1,12,0,-8.4,-11.2,34,80.31,1001,49,0.1
2019,3,1,13,0,-6.9,-10,221,78.76,1001,174,0.1
2019,3,1,14,0,-3.6,-8.3,447,70.01,1002,205,0.2
2019,3,1,15,0,-1.5,-7.2,595,65.32,1001,219,0.2
2019,3,1,16,0,-0.1,-6.3,563,63.07,1001,222,0.2
2019,3,1,17,0,0.7,-5.4,394,63.77,1000,223,0.2
2019,3,1,18,0,1,-4.7,293,65.52,999,220,0.2
2019,3,1,19,0,0.9,-4.2,492,68.54,999,225,0.2
2019,3,1,20,0,0.6,-4.1,448,71.02,999,217,0.2
2019,3,1,21,0,-0.4,-2.5,236,85.5,999,192,0.2
2019,3,1,22,0,-2.2,-4.3,54,85.36,999,170,0.6
2019,3,1,23,0,-3.8,-5.2,0,89.98,999,168,0.6
2019,3,2,0,0,-4.8,-5.6,0,94.36,999,167,0.5
2019,3,2,1,0,-5.4,-5.8,0,97.03,998,159,0.4
2019,3,2,2,0,-5.6,-5.9,0,97.9,998,145,0.3
2019,3,2,3,0,-5.7,-5.9,0,98.65,997,130,0.3
2019,3,2,4,0,-5.4,-5.7,0,97.62,997,108,0.3
2019,3,2,5,0,-4.9,-5.4,0,96.63,996,86,0.2
2019,3,2,6,0,-4.6,-5.1,0,96.64,995,75,0.3
2019,3,2,7,0,-4.6,-4.9,0,97.56,995,58,0.3
2019,3,2,8,0,-4.2,-4.7,0,96.44,993,51,0.4
2019,3,2,9,0,-4.1,-4.5,0,96.77,993,39,0.4
2019,3,2,10,0,-4.1,-4.5,0,97.04,992,26,0.4
2019,3,2,11,0,-4.1,-4.5,0,97.24,991,17,0.4
2019,3,2,12,0,-3.8,-4.3,31,96.42,991,11,0.4
2019,3,2,13,0,-3.3,-3.8,120,96.16,991,12,0.5
2019,3,2,14,0,-2.4,-3.1,229,94.66,990,19,0.5
2019,3,2,15,0,-1.3,-2.4,407,92.36,989,24,0.6
2019,3,2,16,0,-0.1,-1.8,523,88.34,989,22,0.6
2019,3,2,17,0,0.5,-1.5,299,86.17,989,16,0.6
2019,3,2,18,0,0.7,-1.4,334,85.71,988,10,0.6
2019,3,2,19,0,0.7,-1.4,238,86.05,988,5,0.5
2019,3,2,20,0,0.4,-1.4,205,87.76,989,2,0.4
2019,3,2,21,0,-0.3,-1.3,103,93.26,989,6,0.2
2019,3,2,22,0,-1.8,-2.9,28,91.89,989,34,0.5
2019,3,2,23,0,-2.3,-3.4,0,91.95,990,338,0.5
2019,3,3,0,0,-2.5,-3.7,0,91.49,989,72,0.2
2019,3,3,1,0,-2.8,-3.7,0,93.34,990,269,0.5
2019,3,3,2,0,-3.5,-3.9,0,96.75,990,266,0.6
2019,3,3,3,0,-4.5,-4.5,0,100,990,255,0.6
2019,3,3,4,0,-5,-5,0,100,989,250,0.4
2019,3,3,5,0,-4.3,-4.3,0,100,990,254,0.2
2019,3,3,6,0,-3.8,-3.8,0,100,990,269,0.2
2019,3,3,7,0,-3.9,-3.9,0,100,990,281,0.2
2019,3,3,8,0,-4.4,-4.4,0,100,990,290,0.2
2019,3,3,9,0,-5.5,-5.5,0,100,991,295,0.3
2019,3,3,10,0,-6.5,-6.5,0,100,992,300,0.3
2019,3,3,11,0,-6.7,-6.8,0,98.91,992,304,0.3
2019,3,3,12,0,-3.9,-4.9,88,92.75,993,306,0.3
2019,3,3,13,0,-1.3,-3.2,281,86.63,994,319,0.4
2019,3,3,14,0,0.5,-3,465,77.45,994,330,0.4
2019,3,3,15,0,1.7,-3.2,614,69.92,993,334,0.3
2019,3,3,16,0,2.9,-4.1,635,60.2,992,326,0.2
